CountryName,CountryId,Year,Total,Live animals,Meat & meat preparations,Dairy products & eggs,Fish & shellfish,Cereals,Vegetables & fruit,Sugar,"Coffee, tea, cocoa etc",Animal feeding stuffs,Miscellaneous foods,Beverages,Tobacco,"Hides, skins & furskins",Oil-seeds & oleaginous fruits,Crude rubber,Wood & cork,Pulp & waste paper,Textile fibres,Crude minerals & fertilisers,Metal ores & scrap,Other crude animal & vegetable materials,"Coal, coke & briquettes",Crude oil,Refined oil,Gas,Electricity,Animal oils & fats,Vegetable oils & fats,Processed oils & fats,Organic chemicals,Inorganic chemicals,"Dyeing, tanning & colouring materials",Medicinal & pharmaceutical products,Toilet & cleansing preparations,Processed fertilisers,Plastics in primary forms,Plastics in non-primary forms,Other chemicals,Leather manufactures,Rubber manufactures,Wood & cork manufactures,Paper & paperboard,Textile fabrics,Mineral manufactures,Iron & steel,Non-ferrous metals,Miscellaneous metal manufactures,Electric motors (intermediate),Electric motors (capital),Mechanical power generators (consumer),Mechanical power generators (intermediate),Mechanical power generators (capital),Specialised machinery (consumer),Specialised machinery (intermediate),Specialised machinery (capital),Metal working machinery (intermediate),Metal working machinery (capital),General industrial machinery (consumer),General industrial machinery (intermediate),General industrial machinery (capital),Office machinery (consumer),Office machinery (intermediate),Office machinery (capital),Telecoms & sound equipment (consumer),Telecoms & sound equipment (intermediate),Telecoms & sound equipment (capital),Miscellaneous electrical goods (consumer),Miscellaneous electrical goods (intermediate),Miscellaneous electrical goods (capital),Road vehicles other than cars (consumer),Road vehicles other than cars (intermediate),Road vehicles other than cars (capital),Cars,Railway equipment (intermediate),Railway equipment (capital),Aircraft,Ships,"Plumbing, heating & lighting fixtures (consumer)","Plumbing, heating & lighting fixtures (intermediate)","Plumbing, heating & lighting fixtures (capital)",Furniture (consumer),Furniture (intermediate),Furniture (capital),"Travel goods, handbags etc",Clothing,Footwear,Scientific instruments (consumer),Scientific instruments (intermediate),Scientific instruments (capital),Photographic & optical goods & clocks (consumer),Photographic & optical goods & clocks (intermediate),Photographic & optical goods & clocks (capital),Works of art,Jewellery,Other manufactures (intermediate),Other manufactures (capital),Other manufactures (consumer),Unspecified goods
Northern Mariana Islands,MP,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,NO,2012,24778,0,0,1,163,0,0,0,0,3,0,0,0,0,0,0,11,9,1,33,71,1,13,15459,895,5485,0,5,0,0,191,11,3,25,2,73,48,1,7,0,3,14,135,1,0,101,270,59,1,3,0,71,3,0,108,42,0,0,0,130,45,0,2,12,0,0,28,0,130,9,0,1,2,0,0,2,720,126,0,0,0,11,0,2,0,0,0,0,77,97,0,0,0,22,0,0,1,0,39
Occupied Palestinian Territory,PS,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oman,OM,2012,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6,0,0,0,0,1,0,0,0,0
Pakistan,PK,2012,743,0,0,0,0,21,12,4,0,0,1,0,0,0,0,0,0,0,1,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,0,0,0,13,0,0,1,306,10,0,0,17,0,0,0,0,6,0,0,14,0
Palau,PW,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,PA,2012,19,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Papua New Guinea,PG,2012,111,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,PY,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PE,2012,198,0,0,0,0,0,94,0,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,PH,2012,354,0,0,0,30,0,21,0,0,0,0,0,0,0,0,0,0,21,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,15,3,0,0,0,0,0,0,33,0,0,0,6,3,6,2,0,106,10,8,26,0,0,0,0,12,0,0,0,0,1,0,0,0,31,0,0,0,3,0,2,0,0,2,0,0,1,0
Pitcairn,PN,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,PL,2012,7292,0,302,32,70,112,170,21,197,11,86,10,203,0,0,12,18,0,0,0,36,5,7,0,340,0,0,0,0,0,7,11,11,88,222,48,31,58,43,7,136,133,85,33,85,50,617,211,1,9,0,326,14,0,16,20,0,0,0,104,103,0,16,369,308,6,120,292,138,16,0,363,26,578,4,9,92,5,0,23,24,174,166,12,0,51,0,0,12,66,1,17,0,0,0,50,26,216,11
Portugal,PT,2012,1630,0,38,0,28,3,79,0,0,2,24,61,0,0,0,0,1,13,0,0,10,4,0,0,91,0,0,0,0,0,6,0,4,54,14,0,0,24,8,0,51,38,72,70,26,37,0,82,0,4,0,15,0,0,0,2,1,1,0,11,12,0,15,1,0,24,7,0,74,16,0,109,42,143,0,0,22,1,0,6,0,11,3,0,0,150,86,0,0,7,0,13,0,1,0,5,0,7,1
Qatar,QA,2012,3065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,52,2710,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,126,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,1,13,0,0,0,3
Republic of Ireland,IE,2012,12749,277,1226,664,46,278,170,44,146,154,392,271,6,25,7,1,76,16,42,22,100,18,31,0,771,8,18,19,12,9,2304,16,31,1101,480,7,51,97,225,0,26,111,87,43,115,52,47,159,13,11,0,30,7,0,33,99,0,0,0,60,84,0,27,393,17,3,540,37,135,166,0,66,24,10,0,0,156,0,0,12,28,30,11,6,13,105,24,0,18,85,98,15,0,0,28,117,11,406,30
Romania,RO,2012,1204,0,17,0,0,8,0,0,0,0,6,0,35,0,0,0,8,0,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,68,6,0,15,0,0,0,46,1,0,12,0,22,12,17,21,3,0,30,0,0,4,1,0,1,0,17,13,0,0,10,34,0,12,8,166,15,0,68,0,54,0,0,17,0,0,0,0,39,24,0,4,341,26,0,0,4,0,0,0,0,0,0,0,2,0
Russia,RU,2012,9152,0,0,0,29,1,0,0,0,11,0,17,0,0,0,0,43,0,0,2,141,0,1091,3335,2818,6,0,0,19,0,59,339,0,0,0,70,0,0,0,0,0,20,34,0,0,249,456,42,0,3,0,27,1,0,0,0,0,1,0,7,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,242,1,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,36,6,0,0,0,13
Rwanda,RW,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samoa,WS,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,SM,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome & Principe,ST,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SA,2012,1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,278,1016,2,0,0,0,0,0,0,4,0,0,0,143,14,0,0,0,0,0,0,0,0,0,0,2,4,0,132,0,0,0,9,0,0,0,11,6,0,0,27,0,9,16,0,27,36,0,0,0,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,23,47,0,0,1,0,4,0,0,0,31
Senegal,SN,2012,16,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,RS,2012,45,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,SC,2012,44,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,SL,2012,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SG,2012,3563,0,0,0,9,8,3,0,4,0,11,1,0,0,0,0,0,0,0,0,4,0,7,0,84,0,0,0,7,0,1416,0,0,146,3,0,0,0,8,0,4,0,10,1,1,6,2,15,0,6,0,937,1,0,12,8,0,0,0,37,20,0,11,147,3,1,59,36,75,11,0,0,1,1,0,0,108,7,0,2,0,34,0,0,0,14,0,0,20,116,6,3,0,2,8,25,21,80,1
Sint Maarten,SX,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,SK,2012,1488,0,0,16,0,0,0,1,8,0,12,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,12,1,0,26,0,25,2,7,27,0,20,0,0,0,3,0,6,0,2,0,0,0,45,14,0,0,24,400,0,64,0,27,15,0,95,0,466,0,0,19,0,0,48,0,12,44,0,0,1,0,0,0,14,0,0,0,0,0,5,0,9,1
Slovenia,SI,2012,265,0,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,0,0,0,0,0,0,17,0,9,1,2,7,1,15,0,0,0,6,0,0,0,0,0,0,0,12,6,0,4,0,0,0,0,10,53,1,2,11,0,14,0,0,1,0,0,4,0,12,19,0,0,0,0,0,0,5,0,0,0,0,0,12,0,6,0
Solomon Islands,SB,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalia,SO,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,ZA,2012,3079,0,0,0,6,0,344,0,7,1,10,102,2,1,0,0,9,14,4,40,493,10,43,169,2,0,0,0,0,0,2,9,0,6,14,0,14,1,6,0,1,11,23,6,727,44,416,10,2,0,0,74,0,0,3,1,0,0,0,3,107,0,3,10,0,2,26,0,2,7,0,14,146,0,0,0,92,4,0,0,0,0,2,1,0,7,0,0,0,10,0,0,0,7,0,0,0,5,4
South Georgia,GS,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Korea,KR,2012,3007,0,0,0,4,0,0,0,0,0,4,0,0,0,0,6,0,0,25,0,40,0,0,0,362,0,0,0,0,0,32,8,0,3,9,0,53,28,8,0,88,0,24,73,0,62,211,42,0,4,0,134,10,0,32,57,0,39,0,32,37,0,0,39,2,12,325,61,258,23,0,61,2,537,0,0,89,1,0,0,0,0,0,0,4,18,0,0,5,21,1,3,0,0,4,22,0,90,2
South Sudan,SS,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,ES,2012,12010,0,120,49,43,145,1402,29,44,30,61,281,5,0,1,4,15,20,1,26,20,16,20,0,123,4,0,1,82,0,145,79,49,2127,207,35,103,82,91,6,127,64,142,87,268,493,242,196,21,13,0,398,59,0,15,21,9,16,5,113,105,0,9,21,15,6,25,63,332,26,5,474,540,1611,4,67,126,4,0,30,0,22,31,13,33,264,116,0,21,74,1,0,0,1,22,48,9,114,23
Sri Lanka,LK,2012,827,0,0,0,12,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,11,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,27,0,0,0,0,0,0,0,0,558,9,0,0,0,0,0,0,0,0,6,0,0,0
St Kitts & Nevis,KN,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St Lucia,LC,2012,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St Vincent,VC,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Helena,SH,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,SD,2012,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suriname,SR,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swaziland,SZ,2012,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,SE,2012,9459,0,15,11,76,27,11,0,12,7,63,82,0,0,0,0,435,93,0,1,146,0,0,0,4104,5,0,0,0,2,129,20,34,331,16,0,52,25,70,0,29,27,775,24,39,214,354,85,0,4,0,85,19,6,83,100,1,24,0,135,140,0,1,14,0,22,102,2,130,22,0,208,109,359,12,0,110,4,0,14,7,61,3,12,0,104,12,0,9,68,1,4,0,0,0,36,0,106,16
Switzerland,CH,2012,6115,0,0,2,0,0,0,0,93,0,22,20,0,0,0,0,0,1,0,0,56,0,0,0,0,0,0,0,0,0,305,29,0,1917,75,1,12,29,34,0,1,1,15,9,89,37,856,55,1,36,0,265,9,0,30,45,11,19,0,90,71,0,10,18,0,7,21,7,94,42,0,25,1,23,1,4,180,0,0,0,6,2,3,0,25,18,24,0,26,163,442,16,0,451,133,33,7,57,40
Syria,SY,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taiwan,TW,2012,3411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,15,0,0,0,49,0,0,0,0,0,9,0,4,4,11,0,24,14,19,3,51,3,10,42,29,73,503,238,0,0,0,62,0,3,11,14,7,53,0,57,49,0,47,357,11,26,529,14,224,50,100,133,0,12,1,0,100,28,0,13,0,26,0,19,12,34,14,0,6,59,13,0,0,0,3,25,2,178,2
Tajikistan,TJ,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanzania,TZ,2012,30,0,0,0,0,0,0,0,11,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,TH,2012,2275,0,378,0,195,39,46,14,0,20,38,1,1,0,0,7,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,53,0,11,1,0,0,53,13,7,33,20,5,10,35,0,2,0,66,1,0,9,3,0,0,1,62,42,0,0,99,2,11,21,20,109,3,96,72,97,31,0,0,68,3,0,0,0,25,27,0,7,103,30,0,19,26,23,22,0,0,100,30,5,43,2
Togo,TG,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tokelau Islands,TK,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tonga,TO,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad & Tobago,TT,2012,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,TN,2012,323,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,2,0,0,0,10,0,2,0,0,0,0,0,0,0,10,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,17,0,0,0,0,0,8,2,0,0,0,0,1,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
Turkey,TR,2012,6110,0,0,0,3,6,240,14,1,1,1,9,663,0,0,0,0,0,8,10,29,0,0,10,23,0,0,0,0,0,3,23,0,22,19,0,1,63,1,0,69,0,88,275,115,172,102,113,0,0,0,143,0,0,14,27,0,1,0,34,49,0,0,1,366,3,25,419,362,17,1,252,380,87,0,2,163,4,0,17,117,27,6,12,26,1365,11,0,0,21,0,0,0,0,9,37,0,22,6
Turkmenistan,TM,2012,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turks & Caicos Islands,TC,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
